Timestamp,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ135,PWR,temp,humidity,target
2024-10-18T16:15,450.375,228.375,267.0,16.5,208.125,46.3125,632.25,4341.375,52.5,29.0,None
2024-10-18T16:15,445.875,221.25,265.5,16.3125,206.625,45.9375,626.8125,4337.4375,52.5,29.0,None
2024-10-18T16:16,442.3125,215.8125,264.1875,16.125,205.3125,45.75,624.1875,4337.625,52.5,29.0,None
2024-10-18T16:16,445.125,222.9375,264.9375,16.3125,206.0625,45.9375,626.625,4340.625,52.5,29.0,None
2024-10-18T16:16,448.125,230.25,265.5,16.3125,206.8125,46.125,630.75,4335.0,52.5,29.0,None
2024-10-18T16:16,448.125,229.875,265.6875,16.3125,207.0,46.125,631.875,4332.5625,52.5,29.0,None
2024-10-18T16:16,449.0625,231.75,265.875,16.3125,207.1875,46.125,633.1875,4333.5,52.5,29.0,None
2024-10-18T16:16,450.0,233.0625,266.0625,16.3125,207.375,46.3125,633.5625,4332.0,52.5,28.9,None
2024-10-18T16:16,449.8125,231.75,266.0625,16.5,207.375,46.125,633.9375,4331.625,52.5,29.0,None
2024-10-18T16:17,450.1875,231.9375,266.4375,16.3125,207.5625,46.125,634.875,4332.0,52.5,29.0,None
2024-10-18T16:17,450.0,229.6875,266.4375,16.5,207.5625,46.125,634.6875,4331.25,52.5,28.9,None
2024-10-18T16:17,448.6875,227.625,266.0625,16.5,207.375,46.125,633.375,4326.75,52.5,29.0,None
2024-10-18T16:17,449.4375,229.3125,265.875,16.5,207.375,46.125,633.75,4330.125,52.5,29.0,None
2024-10-18T16:17,451.5,233.0625,266.8125,16.5,208.125,46.3125,636.5625,4330.3125,52.5,29.0,None
2024-10-18T16:17,452.25,234.1875,267.0,16.5,208.5,46.5,637.6875,4329.5625,52.5,28.9,None
2024-10-18T16:17,452.625,234.1875,267.75,16.5,208.875,46.5,638.625,4332.0,52.5,28.9,None
2024-10-18T16:17,452.25,231.375,267.5625,16.5,208.6875,46.5,637.5,4333.125,52.5,28.9,None
2024-10-18T16:17,452.25,231.0,267.75,16.6875,208.6875,46.5,636.9375,4331.4375,52.5,28.9,None
2024-10-18T16:18,451.6875,231.0,267.5625,16.5,208.875,46.5,636.9375,4333.875,52.5,28.9,None
2024-10-18T16:18,452.0625,232.5,267.75,16.6875,209.0625,46.5,637.5,4332.75,52.5,28.8,None
2024-10-18T16:18,452.625,233.8125,267.75,16.6875,209.0625,46.5,637.6875,4332.5625,52.5,28.9,None
2024-10-18T16:18,452.25,233.4375,267.75,16.6875,209.0625,46.5,637.5,4332.9375,52.5,28.9,None
2024-10-18T16:18,452.0625,232.6875,267.75,16.5,208.875,46.6875,637.3125,4333.6875,52.5,28.9,None
2024-10-18T16:18,451.5,231.5625,267.75,16.6875,208.875,46.5,636.75,4333.3125,52.5,28.8,None
2024-10-18T16:18,450.5625,230.4375,267.375,16.5,208.5,46.5,635.8125,4331.625,52.5,28.8,None
2024-10-18T16:18,449.4375,227.4375,267.0,16.5,208.125,46.3125,634.125,4332.9375,52.5,28.9,None
2024-10-18T16:18,448.875,225.75,266.8125,16.5,207.9375,46.3125,633.0,4332.1875,52.5,28.9,None
2024-10-18T16:19,448.3125,225.5625,266.625,16.5,207.75,46.3125,632.4375,4333.125,52.5,28.9,None
2024-10-18T16:19,448.6875,226.3125,266.8125,16.5,207.9375,46.3125,632.625,4334.0625,52.5,28.9,None
2024-10-18T16:19,448.6875,226.875,266.8125,16.5,207.9375,46.3125,632.625,4333.3125,52.5,28.9,None
2024-10-18T16:19,449.4375,228.5625,267.0,16.5,208.3125,46.3125,633.0,4334.0625,52.5,28.8,None
2024-10-18T16:19,450.1875,230.4375,267.1875,16.5,208.5,46.3125,633.5625,4332.75,52.5,28.9,None
2024-10-18T16:19,450.75,231.9375,267.5625,16.5,208.6875,46.5,634.875,4332.75,52.5,28.9,None
2024-10-18T16:19,451.3125,232.5,267.75,16.5,208.6875,46.5,636.1875,4333.3125,52.5,28.9,None
2024-10-18T16:19,450.375,230.25,267.75,16.6875,208.6875,46.5,635.4375,4333.6875,52.5,28.8,None
2024-10-18T16:19,450.0,229.5,267.5625,16.6875,208.5,46.5,635.625,4334.25,52.5,28.9,None
2024-10-18T16:19,450.375,230.625,267.9375,16.5,209.0625,46.5,636.5625,4335.1875,52.5,28.9,None
2024-10-18T16:19,450.5625,231.5625,267.9375,16.5,209.0625,46.5,636.9375,4332.9375,52.5,28.8,None
2024-10-18T16:20,450.375,231.5625,267.9375,16.5,209.0625,46.6875,636.5625,4336.3125,52.5,28.9,None
2024-10-18T16:20,449.8125,230.625,267.5625,16.5,208.875,46.5,636.0,4333.5,52.5,28.9,None
